,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAMETER,1702388586,1702388636,1702388693,1702388756,1702388814,1702388884,1702388940,1702388993,1702389049,1702389103,1702389170,1702389229,1702389289,1702389339,1702389393,1702389457,1702389558,1702389606,1702389673,1702395518,1702391868,1702391918,1702391970,1702392029,1702392080,1702392143,1702392197,1702392253,1702392358,1702392411,1702392467,1702392530,1702392588,1702392640,1702392700,1702392749,1702392810,1702392875,1702392938,1702392988,1702393093,1702393154,1702393209,1702393259,1702393321,1702393371,1702393429,1702393489,1702393541,1702393594,1702393645,1702393708,1702393753,1702393808,1702393868,1702393918,1702393975,1702394031,1702394096,1702394152,1702394191,1702394257,1702394308,1702394358,1702394419,1702394488,1702394546,1702394639,1702394702,1702394765,1702394820,1702394876,1702394919,1702394981,1702395047,1702395110,1702395158,1702395218,1702395278,1702395380,1702395443,1702395499,1702395548,1702395603,1702395662,1702394755,1702394821,1702394900,1702394971,1702395041,1702395111,1702395172,1702395227,1702395288,1702395342,1702395397
YYYY-mm-ddTHH:MM:SS (Satellite),2023-12-12T13:43:06,2023-12-12T13:43:56,2023-12-12T13:44:53,2023-12-12T13:45:56,2023-12-12T13:46:54,2023-12-12T13:48:04,2023-12-12T13:49:00,2023-12-12T13:49:53,2023-12-12T13:50:49,2023-12-12T13:51:43,2023-12-12T13:52:50,2023-12-12T13:53:49,2023-12-12T13:54:49,2023-12-12T13:55:39,2023-12-12T13:56:33,2023-12-12T13:57:37,2023-12-12T13:59:18,2023-12-12T14:00:06,2023-12-12T14:01:13,2023-12-12T15:38:38,2023-12-12T14:37:48,2023-12-12T14:38:38,2023-12-12T14:39:30,2023-12-12T14:40:29,2023-12-12T14:41:20,2023-12-12T14:42:23,2023-12-12T14:43:17,2023-12-12T14:44:13,2023-12-12T14:45:58,2023-12-12T14:46:51,2023-12-12T14:47:47,2023-12-12T14:48:50,2023-12-12T14:49:48,2023-12-12T14:50:40,2023-12-12T14:51:40,2023-12-12T14:52:29,2023-12-12T14:53:30,2023-12-12T14:54:35,2023-12-12T14:55:38,2023-12-12T14:56:28,2023-12-12T14:58:13,2023-12-12T14:59:14,2023-12-12T15:00:09,2023-12-12T15:00:59,2023-12-12T15:02:01,2023-12-12T15:02:51,2023-12-12T15:03:49,2023-12-12T15:04:49,2023-12-12T15:05:41,2023-12-12T15:06:34,2023-12-12T15:07:25,2023-12-12T15:08:28,2023-12-12T15:09:13,2023-12-12T15:10:08,2023-12-12T15:11:08,2023-12-12T15:11:58,2023-12-12T15:12:55,2023-12-12T15:13:51,2023-12-12T15:14:56,2023-12-12T15:15:52,2023-12-12T15:16:31,2023-12-12T15:17:37,2023-12-12T15:18:28,2023-12-12T15:19:18,2023-12-12T15:20:19,2023-12-12T15:21:28,2023-12-12T15:22:26,2023-12-12T15:23:59,2023-12-12T15:25:02,2023-12-12T15:26:05,2023-12-12T15:27:00,2023-12-12T15:27:56,2023-12-12T15:28:39,2023-12-12T15:29:41,2023-12-12T15:30:47,2023-12-12T15:31:50,2023-12-12T15:32:38,2023-12-12T15:33:38,2023-12-12T15:34:38,2023-12-12T15:36:20,2023-12-12T15:37:23,2023-12-12T15:38:19,2023-12-12T15:39:08,2023-12-12T15:40:03,2023-12-12T15:41:02,2023-12-12T15:25:55,2023-12-12T15:27:01,2023-12-12T15:28:20,2023-12-12T15:29:31,2023-12-12T15:30:41,2023-12-12T15:31:51,2023-12-12T15:32:52,2023-12-12T15:33:47,2023-12-12T15:34:48,2023-12-12T15:35:42,2023-12-12T15:36:37
YYYY-mm-ddTHH:MM:SS (MCS),2023-12-12T23:26:20,2023-12-13T09:43:03,2023-12-12T23:26:28,2023-12-13T09:43:11,2023-12-13T09:43:15,2023-12-13T09:43:19,2023-12-13T09:43:23,2023-12-13T09:43:27,2023-12-13T09:43:32,2023-12-13T09:43:35,2023-12-13T13:10:53,2023-12-13T13:10:56,2023-12-13T13:11:34,2023-12-13T13:11:38,2023-12-15T13:07:22,2023-12-13T09:44:07,2023-12-13T09:44:10,2023-12-13T13:12:23,2023-12-13T13:12:27,2023-12-13T13:12:31,2023-12-13T11:26:17,2023-12-13T11:26:21,2023-12-13T11:26:25,2023-12-13T11:26:29,2023-12-15T11:26:00,2023-12-13T11:26:37,2023-12-13T11:26:41,2023-12-15T16:38:35,2023-12-13T11:26:56,2023-12-13T11:26:59,2023-12-13T11:27:03,2023-12-13T11:27:06,2023-12-13T18:16:55,2023-12-13T18:16:59,2023-12-13T11:27:16,2023-12-13T18:17:11,2023-12-13T11:27:23,2023-12-13T11:27:26,2023-12-13T11:27:30,2023-12-13T11:27:33,2023-12-13T11:27:37,2023-12-13T11:27:42,2023-12-13T11:27:46,2023-12-12T23:29:14,2023-12-13T11:27:54,2023-12-15T11:27:19,2023-12-13T18:17:44,2023-12-13T11:28:11,2023-12-13T11:28:14,2023-12-15T11:27:37,2023-12-13T18:18:06,2023-12-13T18:18:10,2023-12-13T11:28:28,2023-12-13T11:28:31,2023-12-13T11:28:35,2023-12-13T11:28:38,2023-12-13T11:28:42,2023-12-13T11:28:46,2023-12-13T14:54:53,2023-12-13T11:28:54,2023-12-13T14:55:01,2023-12-13T14:55:05,2023-12-13T11:29:13,2023-12-13T11:29:17,2023-12-15T11:28:12,2023-12-13T11:29:23,2023-12-13T14:51:07,2023-12-13T14:51:11,2023-12-13T11:29:33,2023-12-13T11:29:37,2023-12-13T11:29:40,2023-12-13T11:29:43,2023-12-13T11:29:47,2023-12-13T11:29:51,2023-12-13T11:29:55,2023-12-13T18:18:26,2023-12-13T18:18:43,2023-12-13T14:51:52,2023-12-13T14:51:55,2023-12-13T14:51:59,2023-12-13T14:52:03,2023-12-13T14:52:07,2023-12-13T14:52:11,2023-12-13T14:52:15,2023-12-13T14:52:19,2023-12-13T18:19:12,2023-12-16T20:04:05,2023-12-13T14:52:37,2023-12-13T14:52:40,2023-12-13T18:19:33,2023-12-13T14:52:47,2023-12-13T14:52:50,2023-12-13T14:53:43,2023-12-13T14:53:47,2023-12-13T14:53:51,2023-12-13T14:53:55
MEM_SDC.Write Count,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569,4412569
MEM_SDC.Read Fail Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_SDC.Write Fail Count,49910,49914,49918,49922,49926,49930,49938,49942,49946,49950,49954,49958,49962,49966,49971,49978,49986,49990,49994,49998,50002,50006,50010,50018,50022,50026,50030,50034,50042,50046,50050,50058,50062,50066,50070,50074,50078,50082,50086,50090,50102,50106,50110,50114,50118,50122,50126,50130,50138,50142,50146,50150,50154,50158,50162,50166,50170,50178,50182,50186,50190,50194,50198,50202,50206,50210,50218,50226,50230,50234,50238,50242,50246,50250,50258,50262,50266,50270,50274,50282,50286,50290,50298,50302,50306,50310,50314,50318,50322,50326,50330,50334,50342,50346,50350,50354
MEM_SDC.Continuous Read Fails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_SDC.Continuous Write Fails Count,21159,21193,21233,21270,21310,21347,21391,21428,21468,21502,21542,21579,21619,21656,21697,21737,21811,21848,21888,21928,21965,21999,22039,22080,22120,22157,22197,22237,22308,22348,22385,22429,22466,22500,22540,22577,22617,22657,22694,22734,22809,22849,22886,22926,22965,22997,23037,23077,23118,23158,23195,23235,23269,23306,23346,23386,23423,23467,23504,23544,23578,23615,23655,23694,23732,23772,23813,23887,23924,23964,24003,24041,24075,24115,24156,24196,24233,24273,24312,24384,24424,24461,24505,24542,24576,24616,24653,24693,24733,24770,24810,24844,24885,24925,24962,25002
